Frozen King Elf of the West,5
Ardent Miracle Ring,5
Light Warrior Oni of the Polar Woods,5
Mighty Nature Amulet,5
Urgent Miracle Ghost Wand,5
Urgent Dark Sigil,5
Frozen Merchant Oni of the Golden Palace,5
Ardent Cataclysmic Reanimate,5
Aura Lord Ogre of the Eternal Land,5
Urgent Apocalypse Greaves,5
Earth Merchant Giant of the Haven,5
Aura Rogue Dwarf of the Polar Woods,5
Earth Fighter Oni of the Mountains,5
Dark Thief Ogre of the Polar Woods,5
Frozen Lord Ogre of the Bright Mountains,5
Frozen Fighter Giant of the Mountains,5
Frozen Monk Elf of the Golden Palace,5
Mighty Gloom Fireball,5
Ardent Hateful Revive,5
Ardent Nimble Frenzy,5
Earth Queen Elf of the Black Stone,5
Snow Undead Elf of the Swamp,5
Dire Sorrow Stun,5
Dark King Dwarf of the Golden Palace,5
Urgent Nimble Ghost Wand,5
Frozen Knight Elf of the Haven,5
Snow Assassin Oni of the Plains,5
Snow Assassin Giant of the Frozen Castle,5
Aura Monk Elf of the Golden Palace,5
Light King Oni of the Black Stone,5
Mighty Shimmering Ghost Wand,5
Death Assassin Giant of the Polar Woods,5
Light Rogue Dwarf of the Magical Forest,5
Death Thief Elf of the Low Hills,5
Aura Assassin Ogre of the Golden Palace,5
Frozen Assassin Ogre of the Border,5
Urgent Forged Pandemonium,5
Dire Corpse Helm,5
Dark Merchant Dwarf of the Haven,5
Urgent Nature Infuriate,5
Death Fighter Oni of the Border,5
Dire Chimeric Shield,5
Frozen Priest Giant of the Border,5
Mighty Sorrow Fireball,5
Irate Chimeric Stun,5
Earth Rogue Ogre of the Black Stone,5
Urgent Apocalypse Bow,5
Death Knight Giant of the Bright Mountains,5
Snow King Dwarf of the Magical Forest,5
Urgent Cataclysmic Amulet,5
Dire Nimble Shield,5
Light Lord Ogre of the Black Stone,5
Instant Corpse Gloves,5
Frozen Rogue Dwarf of the Haven,5
Empyrean Hateful Scythe,5
Dark Merchant Dwarf of the Eastern Skies,5
Mighty Apocalypse Amulet,5
Dark Warrior Giant of the Bright Mountains,5
Aura Knight Elf of the West,5
Death Priest Giant of the Eastern Skies,5
Aura Fighter Giant of the Arctic Blizzards,5
Earth Monk Giant of the Border,5
Death Undead Oni of the Border,5
Aura Monk Dwarf of the Black Stone,5
Light Fighter Giant of the Low Hills,5
Light Assassin Dwarf of the Swamp,5
Mighty Sorrow Sigil,5
Frozen Merchant Oni of the Border,5
Earth Lord Giant of the Eastern Skies,5
Light Rogue Ogre of the Arctic Blizzards,5
Mighty Gloom Sigil,5
Urgent Solar Amulet,5
Earth Warrior Elf of the Black Stone,5
Potent Sorrow Scepter,5
Death Lord Ogre of the Haven,5
Instant Gloom Ring,5
Death Queen Oni of the Golden Palace,5
Light Rogue Dwarf of the Frozen Castle,5
Potent Grim Divine Robe,5
Irate Nature Crown,5
Aura Merchant Ogre of the Swamp,5
Ardent Victory Wall,5
Light Monk Giant of the Black Stone,5
Light Rogue Giant of the Haven,5
Frozen Monk Dwarf of the Border,5
Urgent Shimmering Torment,5
Death Rogue Dwarf of the Magical Forest,5
Zealous Necro Reanimate,5
Zealous Solar Crown,5
Dark Lord Ogre of the Black Stone,5
Empyrean Solar Scythe,5
Earth Undead Ogre of the Mountains,5
Frozen Monk Elf of the Polar Woods,5
Ardent Miracle Wall,5
Dire Chimeric Scythe,5
Earth Fighter Giant of the Border,5
Light King Oni of the Magical Forest,5
Death Merchant Oni of the Polar Woods,5
Irate Corpse Bracers,5
Earth Assassin Oni of the Swamp,5
Light Queen Giant of the Arctic Blizzards,5
Irate Miracle Pendant,5
Ardent Victory Boots,5
Light Assassin Elf of the Low Hills,5
Clever Forged Revive,5
Dark Warrior Elf of the Swamp,5
Aura Assassin Dwarf of the Plains,5
Frozen Lord Oni of the Low Hills,5
Aura Lord Elf of the Haven,5
Death Rogue Ogre of the Eastern Skies,5
Zealous Dark Pandemonium,5
Empyrean Dark Lightning,5
Death Warrior Ogre of the Border,5
Death Thief Oni of the Bright Mountains,5
Mighty Chimeric Assault,5
Dark Thief Ogre of the Mountains,5
Mighty Life Heal,5
Light Knight Giant of the Border,5
Clever Forged Ring,5
Urgent Cataclysmic Greaves,5
Aura King Ogre of the Eternal Land,5
Zealous Necro Crown,5
Frozen Warrior Dwarf of the Low Hills,5
Clever Shimmering Lightning,5
Snow Lord Elf of the Frozen Castle,5
Dark Knight Dwarf of the Arctic Blizzards,5
Aura Assassin Oni of the Arctic Blizzards,5
Frozen Queen Ogre of the Border,5
Dark Queen Giant of the Bright Mountains,5
Empyrean Solar Assault,5
Aura Fighter Ogre of the Haven,5
Earth Rogue Oni of the Plains,5
Snow Rogue Ogre of the Eastern Skies,5
Zealous Gloom Wall,5
Aura Queen Elf of the Haven,5
Ardent Solar Gravitation,5
Earth Priest Dwarf of the Arctic Blizzards,5
Aura Undead Elf of the Frozen Castle,5
Irate Victory Hypnosis,5
Death Thief Ogre of the Border,5
Earth Priest Oni of the Golden Palace,5
Earth Assassin Giant of the Plains,5
Death Priest Giant of the Swamp,5
Aura Fighter Giant of the Swamp,5
Dire Nature Sorrow,5
Light Fighter Oni of the Swamp,5
Dark Merchant Ogre of the Border,5
Zealous Sorrow Bracers,5
Dark Rogue Dwarf of the Polar Woods,5
Dark Merchant Giant of the Plains,5
Earth Queen Oni of the Swamp,5
Dark Rogue Ogre of the Arctic Blizzards,5
Aura Rogue Elf of the Eastern Skies,5
Potent Forged Ring,5
Snow Rogue Elf of the Low Hills,5
Death Fighter Oni of the Mountains,5
Aura King Ogre of the Bright Mountains,5
Death King Dwarf of the Polar Woods,5
Clever Victory Assault,5
Instant Sorrow Heal,5
Light Thief Oni of the West,5
Frozen Priest Oni of the Mountains,5
Death Queen Oni of the Eternal Land,5
Snow Merchant Dwarf of the Magical Forest,5
Zealous Apocalypse Sorrow,5
Aura Lord Elf of the West,5
Instant Forged Ring,5
Instant Hateful Scepter,5
Earth Assassin Ogre of the Mountains,5
Light King Elf of the Low Hills,5
Aura Thief Giant of the Eternal Land,5
Urgent Necro Bow,5
Dark Thief Elf of the Black Stone,5
Ardent Solar Cloak,5
Urgent Cataclysmic Maelstrom,5
Mighty Necro Sigil,5
Death Warrior Dwarf of the Plains,5
Death Thief Giant of the Mountains,5
Death Thief Dwarf of the Haven,5
Dire Life Fireball,5
Dark Undead Dwarf of the West,5
Dire Miracle Belt,5
Snow Assassin Ogre of the Bright Mountains,5
Urgent Necro Stun,5
Irate Chimeric Gravitation,5
Irate Grim Staff,5
Light Fighter Dwarf of the Polar Woods,5
Light King Ogre of the Haven,5
Snow Priest Giant of the West,5
Death Rogue Oni of the Mountains,5
Frozen King Dwarf of the Border,5
Dark Rogue Elf of the Eternal Land,5
Snow Rogue Giant of the Border,5
Ardent Cataclysmic Ring,5
Aura Knight Giant of the Swamp,5
Dark Fighter Dwarf of the Black Stone,5
Dark Queen Ogre of the Swamp,5
Light Warrior Oni of the Swamp,5
Frozen Thief Elf of the Polar Woods,5
Death Queen Giant of the Haven,5
Frozen Fighter Elf of the Golden Palace,5
Death Lord Giant of the Mountains,5
Zealous Miracle Torment,5
Snow King Giant of the Bright Mountains,5
Clever Dark Assault,5
Dark Merchant Elf of the Golden Palace,5
Frozen Merchant Giant of the Magical Forest,5
Snow Assassin Dwarf of the Swamp,5
Snow Lord Ogre of the Polar Woods,5
Aura Merchant Ogre of the Mountains,5
Aura Knight Giant of the Arctic Blizzards,5
Empyrean Apocalypse Belt,5
Irate Solar Staff,5
Earth Queen Giant of the West,5
Snow Thief Oni of the Border,5
Earth Fighter Oni of the Low Hills,5
Aura Merchant Dwarf of the West,5
Urgent Lunar Freeze,5
Dire Necro Fireball,5
Death Warrior Giant of the Polar Woods,5
Frozen Monk Dwarf of the Mountains,5
Zealous Victory Gravitation,5
Instant Dark Ring,5
Dark Undead Elf of the Plains,5
Frozen Undead Elf of the Low Hills,5
Urgent Oblivion Lightning,5
Mighty Shimmering Assault,5
Dark Knight Oni of the Border,5
Earth Assassin Elf of the Frozen Castle,5
Death King Dwarf of the Low Hills,5
Ardent Apocalypse Boots,5
Dire Grim Frenzy,5
Frozen Undead Oni of the Mountains,5
Potent Hateful Sword,5
Dire Solar Assault,5
Light Knight Dwarf of the Black Stone,5
Light Warrior Ogre of the Haven,5
Dark Assassin Elf of the Polar Woods,5
Aura Knight Ogre of the Golden Palace,5
Light Thief Dwarf of the Haven,5
Frozen Knight Dwarf of the Eastern Skies,5
Dire Nature Shield,5
Death Rogue Elf of the Golden Palace,5
Zealous Gloom Pendant,5
Frozen Warrior Dwarf of the Mountains,5
Light Undead Oni of the Border,5
Light Knight Oni of the Black Stone,5
Dark Knight Elf of the Magical Forest,5
Dark Knight Ogre of the Mountains,5
Dire Oblivion Helm,5
Light Fighter Elf of the Eastern Skies,5
Frozen Monk Oni of the Plains,5
Frozen Knight Ogre of the Bright Mountains,4
Potent Necro Stun,4
Earth Priest Elf of the Border,4
Snow Monk Elf of the Black Stone,4
Dark Merchant Ogre of the Eastern Skies,4
Empyrean Lunar Gale,4
Death Queen Ogre of the Eternal Land,4
Aura Lord Dwarf of the Arctic Blizzards,4
Frozen Knight Giant of the Black Stone,4
Aura Thief Giant of the Black Stone,4
Frozen Thief Dwarf of the Frozen Castle,4
Irate Dark Crown,4
Clever Shimmering Stricken,4
Dire Hateful Tempest,4
Ardent Life Fire,4
Empyrean Grim Helm,4
Light Merchant Dwarf of the Swamp,4
Potent Corpse Infuriate,4
Irate Shimmering Stun,4
Mighty Forged Ghost Wand,4
Potent Dark Gale,4
Snow Warrior Ogre of the West,4
Ardent Necro Stun,4
Clever Grim Revive,4
Light Rogue Giant of the Eternal Land,4
Urgent Gloom Gale,4
Irate Necro Staff,4
Death Thief Giant of the Swamp,4
Frozen Rogue Ogre of the West,4
Dark Warrior Dwarf of the Arctic Blizzards,4
Light Monk Ogre of the Magical Forest,4
Earth King Dwarf of the Golden Palace,4
Urgent Victory Burn,4
Earth Merchant Ogre of the Arctic Blizzards,4
Potent Gloom Divine Robe,4
Snow Assassin Oni of the Eastern Skies,4
Irate Nimble Stricken,4
Mighty Chimeric Bow,4
Urgent Oblivion Rage,4
Earth Undead Elf of the Golden Palace,4
Zealous Life Hypnosis,4
Irate Life Stun,4
Snow Knight Dwarf of the Eternal Land,4
Ardent Lunar Revive,4
Urgent Shimmering Gravitation,4
Earth Knight Elf of the Arctic Blizzards,4
Mighty Gloom Frenzy,4
Dark Priest Giant of the Swamp,4
Earth Warrior Ogre of the Black Stone,4
Earth Assassin Giant of the Low Hills,4
Dark Rogue Giant of the Frozen Castle,4
Frozen Assassin Ogre of the Black Stone,4
Death Lord Oni of the Eternal Land,4
Clever Apocalypse Freeze,4
Earth Thief Giant of the West,4
Instant Life Gloves,4
Aura Undead Ogre of the Golden Palace,4
Irate Oblivion Heal,4
Earth Thief Oni of the Mountains,4
Ardent Nature Rage,4
Clever Miracle Stun,4
Dire Gloom Gravitation,4
Urgent Dark Bow,4
Light Priest Elf of the Bright Mountains,4
Aura Thief Ogre of the Polar Woods,4
Earth Lord Elf of the Plains,4
Light Assassin Elf of the Black Stone,4
Aura Merchant Ogre of the Border,4
Clever Life Cloak,4
Frozen Lord Giant of the Haven,4
Death Thief Ogre of the Golden Palace,4
Instant Frigid Ring,4
Frozen Rogue Ogre of the Eastern Skies,4
Aura Undead Giant of the Magical Forest,4
Snow King Giant of the Golden Palace,4
Ardent Frigid Maelstrom,4
Dark Fighter Elf of the Arctic Blizzards,4
Potent Apocalypse Frenzy,4
Ardent Forged Boots,4
Dark Knight Elf of the Polar Woods,4
Irate Lunar Rage,4
Irate Necro Tempest,4
Aura King Elf of the Border,4
Potent Nimble Stricken,4
Instant Victory Gloves,4
Ardent Shimmering Stricken,4
Light Assassin Dwarf of the Plains,4
Irate Corpse Staff,4
Snow Monk Ogre of the Eternal Land,4
Light Rogue Dwarf of the Mountains,4
Zealous Nature Frost,4
Aura Knight Oni of the Eastern Skies,4
Death Lord Oni of the Arctic Blizzards,4
Frozen Undead Giant of the Polar Woods,4
Light Lord Ogre of the Eastern Skies,4
Urgent Apocalypse Ghost Wand,4
Irate Nature Ice,4
Instant Forged Heal,4
Death Merchant Giant of the Mountains,4
Urgent Solar Lightning,4
Earth Thief Giant of the Plains,4
Death Assassin Dwarf of the Polar Woods,4
Snow Monk Dwarf of the Bright Mountains,4
Instant Gloom Divine Robe,4
Light Monk Oni of the Magical Forest,4
Snow King Dwarf of the Plains,4
Snow Undead Elf of the Eternal Land,4
Clever Necro Gauntlet,4
Urgent Grim Frenzy,4
Snow Warrior Elf of the Eastern Skies,4
Urgent Cataclysmic Frost,4
Potent Dark Lightning,4
Light King Dwarf of the Magical Forest,4
Frozen King Dwarf of the Arctic Blizzards,4
Dark Undead Giant of the Polar Woods,4
Urgent Grim Fireball,4
Irate Miracle Ice,4
Snow Monk Elf of the Haven,4
Instant Miracle Pandemonium,4
Dire Oblivion Burn,4
Light Rogue Giant of the Plains,4
Dire Miracle Fury,4
Mighty Nimble Reanimate,4
Light Merchant Dwarf of the West,4
Earth Lord Giant of the Magical Forest,4
Frozen Priest Dwarf of the Frozen Castle,4
Ardent Lunar Boots,4
Death Rogue Giant of the Haven,4
Aura Rogue Ogre of the Polar Woods,4
Earth Lord Giant of the Golden Palace,4
Instant Nimble Burst,4
Ardent Solar Potion,4
Dark Merchant Ogre of the Eternal Land,4
Zealous Corpse Burn,4
Irate Life Helmet,4
Ardent Life Boots,4
Urgent Gloom Greaves,4
Light Merchant Giant of the Border,4
Dark King Elf of the West,4
Aura Monk Elf of the Plains,4
Clever Lunar Burst,4
Light Lord Ogre of the Bright Mountains,4
Aura Merchant Giant of the Haven,4
Dark Thief Elf of the Frozen Castle,4
Dark Priest Elf of the Arctic Blizzards,4
Dire Apocalypse Torment,4
Earth Priest Elf of the Golden Palace,4
Snow Rogue Giant of the Mountains,4
Frozen Assassin Elf of the Black Stone,4
Instant Necro Scepter,4
Snow Thief Oni of the Black Stone,4
Urgent Life Frost,4
Potent Grim Pandemonium,4
Zealous Chimeric Bracers,4
Ardent Shimmering Potion,4
Light Priest Giant of the Eternal Land,4
Snow Warrior Oni of the Low Hills,4
Irate Frigid Frenzy,4
Dark King Oni of the Eternal Land,4
Empyrean Oblivion Wall,4
Instant Grim Hypnosis,4
Dark Priest Giant of the Bright Mountains,4
Aura Warrior Giant of the Eastern Skies,4
Dark Knight Elf of the Mountains,4
Potent Necro Gloves,4
Ardent Sorrow Hypnosis,4
Frozen Queen Dwarf of the Low Hills,4
Irate Gloom Crown,4
Aura Undead Oni of the Eastern Skies,4
Snow Fighter Elf of the Eastern Skies,4
Snow Merchant Giant of the West,4
Earth Lord Elf of the Magical Forest,4
Dark Fighter Giant of the Haven,4
Death Warrior Ogre of the Bright Mountains,4
Earth Undead Giant of the Frozen Castle,4
Irate Corpse Hypnosis,4
Dark Rogue Oni of the Polar Woods,4
Ardent Victory Potion,4
Dark Fighter Dwarf of the Magical Forest,4
Urgent Victory Hypnosis,4
Instant Nature Fire,4
Ardent Victory Ice,4
Empyrean Apocalypse Frost,4
Potent Cataclysmic Torment,4
Frozen Knight Dwarf of the Low Hills,4
Death King Giant of the Bright Mountains,4
Dire Victory Vortex,4
Dark Merchant Giant of the Eastern Skies,4
Earth Priest Ogre of the Arctic Blizzards,4
Dire Necro Stun,4
Death Queen Dwarf of the Magical Forest,4
Irate Grim Freeze,4
Frozen King Oni of the Bright Mountains,4
Dark Priest Oni of the Magical Forest,4
Mighty Nature Assault,4
Death Rogue Dwarf of the West,4
Light Knight Giant of the Frozen Castle,4
Ardent Hateful Lightning,4
Frozen Warrior Oni of the Plains,4
Mighty Lunar Sigil,4
Empyrean Hateful Stricken,4
Snow Rogue Ogre of the Polar Woods,4
Clever Frigid Ring,4
Dark Merchant Oni of the Swamp,4
Potent Lunar Stricken,4
Death Lord Elf of the Swamp,4
Dire Necro Fury,4
Death Knight Elf of the Eastern Skies,4
Light Assassin Elf of the Polar Woods,4
Empyrean Gloom Torment,4
Empyrean Oblivion Burn,4
Snow Merchant Elf of the Polar Woods,4
Aura Undead Giant of the Eastern Skies,4
Ardent Dark Ring,4
Dark Warrior Giant of the Plains,4
Light Assassin Ogre of the Golden Palace,4
Dire Forged Burn,4
Death Lord Oni of the Haven,4
Urgent Lunar Ghost Wand,4
Frozen Thief Ogre of the Border,4
Frozen Assassin Dwarf of the Eastern Skies,4
Light Queen Elf of the Swamp,4
Death Fighter Elf of the Plains,4
Earth Knight Ogre of the Polar Woods,4
Light Rogue Dwarf of the Eastern Skies,4
Mighty Cataclysmic Hypnosis,4
Light Undead Oni of the Polar Woods,4
Light Monk Oni of the Frozen Castle,4
Instant Dark Stun,4
Clever Sorrow Boots,4
Frozen Queen Elf of the Haven,4
Ardent Oblivion Tempest,4
Snow King Dwarf of the Haven,4
Urgent Oblivion Amulet,4
Zealous Chimeric Invisibility,4
Aura Rogue Dwarf of the Golden Palace,4
Light Warrior Oni of the West,4
Aura Fighter Elf of the Black Stone,4
Dire Oblivion Freeze,4
Death Merchant Giant of the Magical Forest,4
Death Priest Giant of the Golden Palace,4
Dire Frigid Burst,4
Empyrean Corpse Belt,4
Snow Priest Elf of the Polar Woods,4
Zealous Oblivion Fire,4
Snow Merchant Dwarf of the Frozen Castle,4
Mighty Forged Tempest,4
Death Thief Elf of the Eternal Land,4
Snow Monk Giant of the Eternal Land,4
Death Knight Dwarf of the Golden Palace,4
Ardent Frigid Wall,4
Aura Warrior Oni of the Eastern Skies,4
Dark Merchant Oni of the Frozen Castle,4
Frozen King Giant of the Plains,4
Irate Oblivion Assault,4
Empyrean Miracle Tome,4
Aura Merchant Dwarf of the Frozen Castle,4
Light Rogue Oni of the Low Hills,4
Mighty Gloom Greaves,4
Zealous Grim Crown,4
Aura Warrior Ogre of the Plains,4
Death King Oni of the Golden Palace,4
Instant Nature Vortex,4
Aura Assassin Giant of the Frozen Castle,4
Ardent Frigid Cloak,4
Instant Cataclysmic Gravitation,4
Dire Sorrow Tome,4
Dark King Giant of the Bright Mountains,4
Frozen Warrior Dwarf of the Black Stone,4
Light Undead Elf of the Golden Palace,4
Death Lord Dwarf of the Border,4
Frozen Priest Ogre of the Swamp,4
Urgent Apocalypse Amulet,4
Dark King Giant of the Eastern Skies,4
Ardent Life Rage,4
Dark Assassin Giant of the Haven,4
Earth Thief Dwarf of the Black Stone,4
Snow Lord Elf of the West,4
Dark Assassin Elf of the Mountains,4
Earth Assassin Oni of the Mountains,4
Dark Thief Oni of the Low Hills,4
Light Rogue Oni of the Eastern Skies,4
Aura Monk Giant of the Arctic Blizzards,4
Instant Forged Freeze,4
Irate Sorrow Fireball,4
Dark Priest Dwarf of the Frozen Castle,4
Dark King Elf of the Low Hills,4
Aura Assassin Dwarf of the Eternal Land,4
Dark Warrior Giant of the Arctic Blizzards,4
Death Undead Dwarf of the Eastern Skies,4
Frozen Priest Ogre of the Golden Palace,4
Irate Apocalypse Reanimate,4
Instant Cataclysmic Burst,4
Irate Life Frenzy,4
Potent Victory Ice,4
Aura Monk Elf of the Black Stone,4
Instant Grim Scepter,4
Ardent Nimble Gauntlet,4
Earth Undead Ogre of the Haven,4
Irate Forged Heal,4
Irate Shimmering Gale,4
Earth Knight Giant of the Magical Forest,4
Aura Warrior Dwarf of the Plains,4
Dark Queen Oni of the Swamp,4
Death Thief Elf of the Arctic Blizzards,4
Earth Lord Elf of the Haven,4
Earth Merchant Oni of the Plains,4
Snow Undead Elf of the Plains,4
Aura King Giant of the Golden Palace,4
Snow Queen Ogre of the Haven,4
Frozen Thief Ogre of the Haven,4
Aura Undead Giant of the Bright Mountains,4
Earth Rogue Dwarf of the Golden Palace,4
Aura Assassin Ogre of the Bright Mountains,4
Ardent Cataclysmic Fury,4
Earth Lord Ogre of the Swamp,4
Snow Thief Giant of the Swamp,4
Aura Undead Giant of the Frozen Castle,4
Snow Knight Dwarf of the Haven,4
Dark Rogue Elf of the Black Stone,4
Earth Assassin Elf of the West,4
Dire Shimmering Fireball,4
Snow Assassin Ogre of the Plains,4
Irate Nature Reanimate,4
Clever Apocalypse Heal,4
Snow King Elf of the Low Hills,4
Frozen Undead Elf of the Golden Palace,4
Death Fighter Giant of the Magical Forest,4
Ardent Lunar Gale,4
Death Warrior Elf of the Eastern Skies,4
Death Thief Giant of the West,4
Clever Oblivion Revive,4
Potent Hateful Ring,4
Potent Cataclysmic Heal,4
Light Thief Dwarf of the Plains,4
Aura Lord Dwarf of the Plains,4
Ardent Nimble Tempest,4
Death Monk Giant of the Frozen Castle,4
Clever Chimeric Frenzy,4
Empyrean Sorrow Hypnosis,4
Urgent Corpse Sorrow,4
Empyrean Corpse Stun,4
Dire Gloom Helm,4
Earth Queen Oni of the Haven,4
Urgent Nature Amulet,4
Potent Gloom Burn,4
Dark King Dwarf of the Arctic Blizzards,4
Earth Queen Ogre of the Border,4
Instant Chimeric Maelstrom,4
Frozen Warrior Giant of the Magical Forest,4
Zealous Victory Bracers,4
Frozen Monk Giant of the Border,4
Frozen Monk Dwarf of the Arctic Blizzards,4
Ardent Forged Ring,4
Instant Grim Ring,4
Urgent Necro Gale,4
Urgent Shimmering Amulet,4
Mighty Nimble Frenzy,4
Zealous Grim Rage,4
Dark Fighter Dwarf of the West,4
Earth Lord Oni of the Eastern Skies,4
Death Queen Dwarf of the Low Hills,4
Urgent Frigid Invisibility,4
Aura Assassin Elf of the Mountains,4
Instant Hateful Assault,4
Frozen Assassin Oni of the Bright Mountains,4
Frozen Warrior Dwarf of the Arctic Blizzards,4
Clever Lunar Ice,4
Snow Assassin Giant of the Swamp,4
Mighty Sorrow Gravitation,4
Snow Fighter Oni of the Black Stone,4
Zealous Nimble Crown,4
Snow Rogue Elf of the Bright Mountains,4
Dark King Dwarf of the Swamp,4
Death Monk Elf of the Border,4
Snow Merchant Ogre of the Frozen Castle,4
Aura Rogue Giant of the Bright Mountains,4
Mighty Necro Freeze,4
Death Queen Dwarf of the Frozen Castle,4
Dire Nimble Scythe,4
Urgent Grim Ice,4
Light Undead Dwarf of the West,4
Light Rogue Oni of the Frozen Castle,4
Dark Priest Dwarf of the Black Stone,4
Death Lord Elf of the Black Stone,4
Empyrean Hateful Lightning,4
Earth Fighter Elf of the Eastern Skies,4
Light Assassin Ogre of the Haven,4
Dire Grim Frost,4
Death Lord Ogre of the Golden Palace,4
Dire Gloom Burn,4
Death Thief Giant of the Black Stone,4
Snow Rogue Elf of the Plains,4
Aura Queen Giant of the Low Hills,4
Mighty Nimble Freeze,4
Aura Assassin Ogre of the Black Stone,4
Mighty Shimmering Greaves,4
Snow Knight Dwarf of the Eastern Skies,4
Death Assassin Giant of the Magical Forest,4
Dark Rogue Giant of the Magical Forest,4
Frozen Monk Dwarf of the Eastern Skies,4
Clever Necro Frenzy,4
Empyrean Forged Scythe,4
Ardent Victory Cloak,4
Zealous Corpse Reanimate,4
Zealous Forged Pandemonium,4
Mighty Lunar Amulet,4
Zealous Grim Pendant,4
Dire Victory Revive,4
Death Monk Dwarf of the Arctic Blizzards,4
Potent Grim Stricken,4
Mighty Gloom Burn,4
Dark Assassin Giant of the Magical Forest,4
Aura Assassin Giant of the Arctic Blizzards,4
Zealous Dark Staff,4
Frozen Queen Ogre of the Golden Palace,4
Potent Frigid Infuriate,4
Aura Undead Oni of the Plains,4
Death King Giant of the Low Hills,4
Ardent Nimble Pandemonium,4
Snow Knight Ogre of the Plains,4
Mighty Shimmering Burst,4
Dark Monk Giant of the Bright Mountains,4
Frozen Fighter Dwarf of the Border,4
Frozen Merchant Elf of the Golden Palace,4
Snow Queen Dwarf of the Low Hills,4
Dark Knight Oni of the Haven,4
Light Rogue Elf of the Frozen Castle,4
Earth Thief Dwarf of the Low Hills,4
Clever Sorrow Wall,4
Irate Sorrow Reanimate,4
Aura Assassin Oni of the Plains,4
Light Knight Giant of the Haven,4
Instant Frigid Freeze,4
Dark Undead Dwarf of the Bright Mountains,4
Snow Queen Dwarf of the Black Stone,4
Instant Oblivion Stricken,4
Empyrean Forged Maelstrom,4
Potent Gloom Infuriate,4
Aura Knight Ogre of the Eastern Skies,4
Zealous Apocalypse Bracers,4
Death Monk Giant of the Black Stone,4
Potent Corpse Rage,4
Mighty Lunar Fireball,4
Irate Oblivion Tempest,4
Dark Lord Ogre of the Plains,4
Light Fighter Giant of the Swamp,4
Zealous Cataclysmic Fireball,4
Potent Frigid Lightning,4
Death Knight Giant of the Black Stone,4
Light King Elf of the Magical Forest,4
Aura Fighter Giant of the Black Stone,4
Ardent Solar Sorrow,4
Instant Necro Tempest,4
Irate Shimmering Staff,4
Snow Knight Ogre of the Arctic Blizzards,4
Empyrean Grim Reanimate,4
Mighty Hateful Wall,4
Instant Victory Revive,4
Ardent Cataclysmic Heal,4
Earth Knight Elf of the Black Stone,4
Aura King Ogre of the Black Stone,4
Dark Merchant Ogre of the Low Hills,4
Aura Undead Giant of the Plains,4
Snow Queen Ogre of the Magical Forest,4
Mighty Nature Lightning,4
Aura Priest Elf of the Swamp,4
Urgent Chimeric Torment,4
Dark Knight Ogre of the Arctic Blizzards,4
Irate Cataclysmic Bracers,4
Frozen Lord Giant of the Arctic Blizzards,4
Death Lord Giant of the Frozen Castle,4
Snow Warrior Giant of the Low Hills,4
Earth Rogue Elf of the West,4
Clever Corpse Fire,4
Snow Lord Dwarf of the Haven,4
Mighty Frigid Fury,4
Dire Chimeric Rage,4
Snow Knight Oni of the Bright Mountains,4
Snow Queen Dwarf of the West,4
Dire Oblivion Shield,4
Clever Solar Invisibility,4
Light King Ogre of the Plains,4
Snow Undead Giant of the Low Hills,4
Earth King Giant of the Golden Palace,4
Dark Thief Oni of the Swamp,4
Dark Assassin Dwarf of the Bright Mountains,4
Empyrean Solar Stricken,4
Light Rogue Dwarf of the Bright Mountains,4
Frozen Lord Giant of the Bright Mountains,4
Snow Merchant Ogre of the Polar Woods,4
Mighty Nature Gale,4
Light Assassin Elf of the Border,4
Frozen Queen Oni of the Plains,4
Irate Grim Burn,4
Light Fighter Elf of the Bright Mountains,4
Dark Assassin Elf of the Frozen Castle,4
Earth Queen Elf of the West,4
Dire Life Rage,4
Dark Fighter Elf of the West,4
Dark Queen Giant of the West,4
Potent Gloom Stricken,4
Instant Grim Divine Robe,4
Irate Necro Bracers,4
Irate Solar Bracers,4
Clever Forged Stricken,4
Aura Fighter Dwarf of the Border,4
Ardent Chimeric Frost,4
Dark Fighter Dwarf of the Bright Mountains,4
Urgent Necro Wall,4
Ardent Victory Freeze,4
Zealous Necro Rage,4
Snow Thief Ogre of the Eternal Land,4
Light Lord Oni of the Plains,4
Dire Nimble Maelstrom,4
Death Thief Dwarf of the Border,4
Zealous Life Frost,4
Zealous Apocalypse Helmet,4
Aura Lord Ogre of the Black Stone,4
Aura Thief Ogre of the Plains,4
Death Priest Dwarf of the West,4
Earth Fighter Ogre of the Frozen Castle,4
Potent Dark Gloves,4
Death Knight Ogre of the Bright Mountains,4
Aura Fighter Giant of the Border,4
Snow Rogue Oni of the Mountains,4
Death Queen Oni of the Bright Mountains,4
Potent Grim Burn,4
Dire Lunar Lightning,4
Dark Queen Oni of the Bright Mountains,4
Frozen Warrior Elf of the Mountains,4
Death King Elf of the Magical Forest,4
Potent Oblivion Maelstrom,4
Frozen Fighter Elf of the Bright Mountains,4
Instant Victory Ring,4
Instant Gloom Fury,4
Clever Nature Rage,4
Ardent Corpse Fury,4
Potent Frigid Gloves,4
Aura Undead Ogre of the Magical Forest,4
Frozen Warrior Elf of the West,4
Aura Monk Dwarf of the Arctic Blizzards,4
Mighty Apocalypse Bow,4
Earth Priest Oni of the Polar Woods,4
Aura Undead Ogre of the Mountains,4
Potent Oblivion Lightning,4
